"datetime";"id";"value";"index"
"2019-07-08 18:38:16";"Volume Flow RateRMS";38.0;41791
"2019-07-08 18:38:16";"Pressure";-0.273216;41792
"2019-07-08 18:38:16";"Thermocouple";24.1383;41793
"2019-07-08 18:38:17";"Current";0.000791828;41794
"2019-07-08 18:38:17";"Temperature";45.8309;41795
"2019-07-08 18:38:17";"Voltage";231.367;41796
"2019-07-08 18:38:17";"Accelerometer1RMS";0.0374501;41797
"2019-07-08 18:38:17";"Accelerometer2RMS";0.0656918;41798
"2019-07-08 18:38:17";"Volume Flow RateRMS";38.0;41799
"2019-07-08 18:38:17";"Pressure";0.054711;41800
"2019-07-08 18:38:17";"Thermocouple";24.1197;41801
"2019-07-08 18:38:18";"Current";0.00080431;41802
"2019-07-08 18:38:18";"Temperature";45.9049;41803
"2019-07-08 18:38:18";"Voltage";232.087;41804
"2019-07-08 18:38:18";"Accelerometer1RMS";0.0359794;41805
"2019-07-08 18:38:18";"Accelerometer2RMS";0.0627377;41806
"2019-07-08 18:38:18";"Volume Flow RateRMS";37.9696;41807
"2019-07-08 18:38:18";"Pressure";-0.273216;41808
"2019-07-08 18:38:18";"Thermocouple";24.1197;41809
"2019-07-08 18:38:19";"Current";0.000819228;41810
"2019-07-08 18:38:19";"Temperature";45.9254;41811
"2019-07-08 18:38:19";"Voltage";251.937;41812
"2019-07-08 18:38:19";"Accelerometer1RMS";0.0382336;41813
"2019-07-08 18:38:19";"Accelerometer2RMS";0.0653912;41814
"2019-07-08 18:38:19";"Volume Flow RateRMS";37.0312;41815
"2019-07-08 18:38:19";"Pressure";0.382638;41816
"2019-07-08 18:38:19";"Thermocouple";24.1209;41817
"2019-07-08 18:38:20";"Current";0.000828799;41818
"2019-07-08 18:38:20";"Temperature";46.1181;41819
"2019-07-08 18:38:20";"Voltage";227.758;41820
"2019-07-08 18:38:20";"Accelerometer1RMS";0.0360214;41821
"2019-07-08 18:38:20";"Accelerometer2RMS";0.0660374;41822
"2019-07-08 18:38:20";"Volume Flow RateRMS";38.0;41823
"2019-07-08 18:38:20";"Pressure";0.054711;41824
"2019-07-08 18:38:20";"Thermocouple";24.129;41825
"2019-07-08 18:38:21";"Current";0.000737755;41826
"2019-07-08 18:38:21";"Temperature";46.0352;41827
"2019-07-08 18:38:21";"Voltage";207.964;41828
"2019-07-08 18:38:21";"Accelerometer1RMS";0.0373721;41829
"2019-07-08 18:38:21";"Accelerometer2RMS";0.0614247;41830
"2019-07-08 18:38:21";"Volume Flow RateRMS";38.0;41831
"2019-07-08 18:38:21";"Pressure";-0.273216;41832
"2019-07-08 18:38:21";"Thermocouple";24.121;41833
"2019-07-08 18:38:22";"Current";0.000876216;41834
"2019-07-08 18:38:22";"Temperature";46.0775;41835
"2019-07-08 18:38:22";"Voltage";230.397;41836
"2019-07-08 18:38:22";"Accelerometer1RMS";0.0376054;41837
"2019-07-08 18:38:22";"Accelerometer2RMS";0.0604705;41838
"2019-07-08 18:38:22";"Volume Flow RateRMS";38.0312;41839
"2019-07-08 18:38:22";"Pressure";0.054711;41840
"2019-07-08 18:38:22";"Thermocouple";24.1224;41841
"2019-07-08 18:38:23";"Current";0.000947519;41842
"2019-07-08 18:38:23";"Temperature";46.0472;41843
"2019-07-08 18:38:23";"Voltage";228.318;41844
"2019-07-08 18:38:23";"Accelerometer1RMS";0.0364496;41845
"2019-07-08 18:38:23";"Accelerometer2RMS";0.0685703;41846
"2019-07-08 18:38:23";"Volume Flow RateRMS";38.9696;41847
"2019-07-08 18:38:23";"Pressure";0.382638;41848
"2019-07-08 18:38:23";"Thermocouple";24.1187;41849
"2019-07-08 18:38:24";"Current";0.000770402;41850
"2019-07-08 18:38:24";"Temperature";46.1106;41851
"2019-07-08 18:38:24";"Voltage";232.611;41852
"2019-07-08 18:38:24";"Accelerometer1RMS";0.0365814;41853
"2019-07-08 18:38:24";"Accelerometer2RMS";0.0590188;41854
"2019-07-08 18:38:24";"Volume Flow RateRMS";38.0;41855
"2019-07-08 18:38:24";"Pressure";0.054711;41856
"2019-07-08 18:38:24";"Thermocouple";24.1112;41857
"2019-07-08 18:38:25";"Current";0.000545821;41858
"2019-07-08 18:38:25";"Temperature";46.0413;41859
"2019-07-08 18:38:25";"Voltage";230.547;41860
"2019-07-08 18:38:25";"Accelerometer1RMS";0.0374575;41861
"2019-07-08 18:38:25";"Accelerometer2RMS";0.0698213;41862
"2019-07-08 18:38:25";"Volume Flow RateRMS";38.0;41863
"2019-07-08 18:38:25";"Pressure";0.054711;41864
"2019-07-08 18:38:25";"Thermocouple";24.1142;41865
"2019-07-08 18:38:27";"Current";0.000643901;41866
"2019-07-08 18:38:27";"Temperature";46.106;41867
"2019-07-08 18:38:27";"Voltage";210.925;41868
"2019-07-08 18:38:27";"Accelerometer1RMS";0.0364347;41869
"2019-07-08 18:38:27";"Accelerometer2RMS";0.0610528;41870
"2019-07-08 18:38:27";"Volume Flow RateRMS";37.9696;41871
"2019-07-08 18:38:27";"Pressure";0.054711;41872
"2019-07-08 18:38:27";"Thermocouple";24.1248;41873
"2019-07-08 18:38:28";"Current";0.000828267;41874
"2019-07-08 18:38:28";"Temperature";45.9613;41875
"2019-07-08 18:38:28";"Voltage";244.828;41876
"2019-07-08 18:38:28";"Accelerometer1RMS";0.0369746;41877
"2019-07-08 18:38:28";"Accelerometer2RMS";0.065587;41878
"2019-07-08 18:38:28";"Volume Flow RateRMS";37.0312;41879
"2019-07-08 18:38:28";"Pressure";0.054711;41880
"2019-07-08 18:38:28";"Thermocouple";24.1139;41881
"2019-07-08 18:38:29";"Current";0.000865333;41882
"2019-07-08 18:38:29";"Temperature";46.1748;41883
"2019-07-08 18:38:29";"Voltage";226.984;41884
"2019-07-08 18:38:29";"Accelerometer1RMS";0.0361038;41885
"2019-07-08 18:38:29";"Accelerometer2RMS";0.0623068;41886
"2019-07-08 18:38:29";"Volume Flow RateRMS";38.0;41887
"2019-07-08 18:38:29";"Pressure";-0.273216;41888
"2019-07-08 18:38:29";"Thermocouple";24.1062;41889
"2019-07-08 18:38:30";"Current";0.000781715;41890
"2019-07-08 18:38:30";"Temperature";45.7741;41891
"2019-07-08 18:38:30";"Voltage";232.894;41892
"2019-07-08 18:38:30";"Accelerometer1RMS";0.0381326;41893
"2019-07-08 18:38:30";"Accelerometer2RMS";0.0657782;41894
"2019-07-08 18:38:30";"Volume Flow RateRMS";38.0;41895
"2019-07-08 18:38:30";"Pressure";0.054711;41896
"2019-07-08 18:38:30";"Thermocouple";24.1062;41897
"2019-07-08 18:38:31";"Current";0.000887682;41898
"2019-07-08 18:38:31";"Temperature";45.7741;41899
"2019-07-08 18:38:31";"Voltage";231.958;41900
"2019-07-08 18:38:31";"Accelerometer1RMS";0.0359745;41901
"2019-07-08 18:38:31";"Accelerometer2RMS";0.0632017;41902
"2019-07-08 18:38:31";"Volume Flow RateRMS";38.0;41903
"2019-07-08 18:38:31";"Pressure";0.054711;41904
"2019-07-08 18:38:31";"Thermocouple";24.1182;41905
"2019-07-08 18:38:32";"Current";0.000732484;41906
"2019-07-08 18:38:32";"Temperature";45.8744;41907
"2019-07-08 18:38:32";"Voltage";241.593;41908
"2019-07-08 18:38:32";"Accelerometer1RMS";0.0371817;41909
"2019-07-08 18:38:32";"Accelerometer2RMS";0.0641011;41910
"2019-07-08 18:38:32";"Volume Flow RateRMS";38.0;41911
"2019-07-08 18:38:32";"Pressure";0.382638;41912
"2019-07-08 18:38:32";"Thermocouple";24.1113;41913
"2019-07-08 18:38:33";"Current";0.000575615;41914
"2019-07-08 18:38:33";"Temperature";45.8367;41915
"2019-07-08 18:38:33";"Voltage";232.175;41916
"2019-07-08 18:38:33";"Accelerometer1RMS";0.0365342;41917
"2019-07-08 18:38:33";"Accelerometer2RMS";0.06466;41918
"2019-07-08 18:38:33";"Volume Flow RateRMS";38.0;41919
"2019-07-08 18:38:33";"Pressure";-0.601143;41920
"2019-07-08 18:38:33";"Thermocouple";24.1032;41921
"2019-07-08 18:38:34";"Current";0.000745873;41922
"2019-07-08 18:38:34";"Temperature";45.7539;41923
"2019-07-08 18:38:34";"Voltage";232.115;41924
"2019-07-08 18:38:34";"Accelerometer1RMS";0.0373099;41925
"2019-07-08 18:38:34";"Accelerometer2RMS";0.0645048;41926
"2019-07-08 18:38:34";"Volume Flow RateRMS";38.0;41927
"2019-07-08 18:38:34";"Pressure";-0.273216;41928
"2019-07-08 18:38:34";"Thermocouple";24.1013;41929
"2019-07-08 18:38:35";"Current";0.00088468;41930
"2019-07-08 18:38:35";"Temperature";45.8722;41931
"2019-07-08 18:38:35";"Voltage";234.695;41932
"2019-07-08 18:38:35";"Accelerometer1RMS";0.0371446;41933
"2019-07-08 18:38:35";"Accelerometer2RMS";0.0638514;41934
"2019-07-08 18:38:35";"Volume Flow RateRMS";37.9696;41935
"2019-07-08 18:38:35";"Pressure";-0.273216;41936
"2019-07-08 18:38:35";"Thermocouple";24.1003;41937
"2019-07-08 18:38:36";"Current";0.000800664;41938
"2019-07-08 18:38:36";"Temperature";45.8194;41939
"2019-07-08 18:38:36";"Voltage";246.671;41940
"2019-07-08 18:38:36";"Accelerometer1RMS";0.0359751;41941
"2019-07-08 18:38:36";"Accelerometer2RMS";0.064594;41942
"2019-07-08 18:38:36";"Volume Flow RateRMS";37.0631;41943
"2019-07-08 18:38:36";"Pressure";0.054711;41944
"2019-07-08 18:38:36";"Thermocouple";24.0852;41945
"2019-07-08 18:38:37";"Current";0.000862967;41946
"2019-07-08 18:38:37";"Temperature";45.7458;41947
"2019-07-08 18:38:37";"Voltage";232.678;41948
"2019-07-08 18:38:37";"Accelerometer1RMS";0.0379318;41949
"2019-07-08 18:38:37";"Accelerometer2RMS";0.0640534;41950
"2019-07-08 18:38:37";"Volume Flow RateRMS";38.9696;41951
"2019-07-08 18:38:37";"Pressure";0.710565;41952
"2019-07-08 18:38:37";"Thermocouple";24.095;41953
"2019-07-08 18:38:38";"Current";0.000947626;41954
"2019-07-08 18:38:38";"Temperature";46.005;41955
"2019-07-08 18:38:38";"Voltage";218.657;41956
"2019-07-08 18:38:38";"Accelerometer1RMS";0.0364991;41957
"2019-07-08 18:38:38";"Accelerometer2RMS";0.0674209;41958
"2019-07-08 18:38:38";"Volume Flow RateRMS";38.0;41959
"2019-07-08 18:38:38";"Pressure";0.054711;41960
"2019-07-08 18:38:38";"Thermocouple";24.0905;41961
"2019-07-08 18:38:39";"Current";0.000959036;41962
"2019-07-08 18:38:39";"Temperature";45.7595;41963
"2019-07-08 18:38:39";"Voltage";233.909;41964
"2019-07-08 18:38:39";"Accelerometer1RMS";0.0371503;41965
"2019-07-08 18:38:39";"Accelerometer2RMS";0.0608247;41966
"2019-07-08 18:38:39";"Volume Flow RateRMS";38.0;41967
"2019-07-08 18:38:39";"Pressure";0.054711;41968
"2019-07-08 18:38:39";"Thermocouple";24.0733;41969
"2019-07-08 18:38:40";"Current";0.000947498;41970
"2019-07-08 18:38:40";"Temperature";46.2075;41971
"2019-07-08 18:38:40";"Voltage";233.502;41972
"2019-07-08 18:38:40";"Accelerometer1RMS";0.03659;41973
"2019-07-08 18:38:40";"Accelerometer2RMS";0.0682011;41974
"2019-07-08 18:38:40";"Volume Flow RateRMS";37.9696;41975
"2019-07-08 18:38:40";"Pressure";0.054711;41976
"2019-07-08 18:38:40";"Thermocouple";24.0823;41977
"2019-07-08 18:38:41";"Current";0.000832613;41978
"2019-07-08 18:38:41";"Temperature";45.9568;41979
"2019-07-08 18:38:41";"Voltage";229.716;41980
"2019-07-08 18:38:41";"Accelerometer1RMS";0.0377203;41981
"2019-07-08 18:38:41";"Accelerometer2RMS";0.0610635;41982
"2019-07-08 18:38:41";"Volume Flow RateRMS";37.0631;41983
"2019-07-08 18:38:41";"Pressure";0.054711;41984
"2019-07-08 18:38:41";"Thermocouple";24.0616;41985
"2019-07-08 18:38:42";"Current";0.000831507;41986
"2019-07-08 18:38:42";"Temperature";45.7999;41987
"2019-07-08 18:38:42";"Voltage";230.097;41988
"2019-07-08 18:38:42";"Accelerometer1RMS";0.0366528;41989
"2019-07-08 18:38:42";"Accelerometer2RMS";0.0658444;41990
"2019-07-08 18:38:42";"Volume Flow RateRMS";38.9696;41991
"2019-07-08 18:38:42";"Pressure";0.382638;41992
"2019-07-08 18:38:42";"Thermocouple";24.0571;41993
"2019-07-08 18:38:43";"Current";0.000741003;41994
"2019-07-08 18:38:43";"Temperature";46.0153;41995
"2019-07-08 18:38:43";"Voltage";229.704;41996
"2019-07-08 18:38:43";"Accelerometer1RMS";0.0370766;41997
"2019-07-08 18:38:43";"Accelerometer2RMS";0.0624129;41998
"2019-07-08 18:38:43";"Volume Flow RateRMS";37.9696;41999
"2019-07-08 18:38:43";"Pressure";0.054711;42000
"2019-07-08 18:38:43";"Thermocouple";24.0558;42001
"2019-07-08 18:38:44";"Current";0.000792859;42002
"2019-07-08 18:38:44";"Temperature";46.13;42003
"2019-07-08 18:38:44";"Voltage";233.865;42004
"2019-07-08 18:38:44";"Accelerometer1RMS";0.0369538;42005
"2019-07-08 18:38:44";"Accelerometer2RMS";0.0662865;42006
"2019-07-08 18:38:44";"Volume Flow RateRMS";37.0312;42007
"2019-07-08 18:38:44";"Pressure";0.382638;42008
"2019-07-08 18:38:44";"Thermocouple";24.044;42009
"2019-07-08 18:38:45";"Current";0.000765958;42010
"2019-07-08 18:38:45";"Temperature";46.3132;42011
"2019-07-08 18:38:45";"Voltage";237.216;42012
"2019-07-08 18:38:45";"Accelerometer1RMS";0.0368065;42013
"2019-07-08 18:38:45";"Accelerometer2RMS";0.0633701;42014
"2019-07-08 18:38:45";"Volume Flow RateRMS";38.0;42015
"2019-07-08 18:38:45";"Pressure";0.054711;42016
"2019-07-08 18:38:45";"Thermocouple";24.046;42017
"2019-07-08 18:38:46";"Current";0.000918696;42018
"2019-07-08 18:38:46";"Temperature";46.1075;42019
"2019-07-08 18:38:46";"Voltage";229.397;42020
"2019-07-08 18:38:46";"Accelerometer1RMS";0.0359843;42021
"2019-07-08 18:38:46";"Accelerometer2RMS";0.0645655;42022
"2019-07-08 18:38:46";"Volume Flow RateRMS";37.9696;42023
"2019-07-08 18:38:46";"Pressure";0.054711;42024
"2019-07-08 18:38:46";"Thermocouple";24.054;42025
"2019-07-08 18:38:47";"Current";0.000683005;42026
"2019-07-08 18:38:47";"Temperature";46.2199;42027
"2019-07-08 18:38:47";"Voltage";225.656;42028
"2019-07-08 18:38:47";"Accelerometer1RMS";0.0378885;42029
"2019-07-08 18:38:47";"Accelerometer2RMS";0.0639482;42030
"2019-07-08 18:38:47";"Volume Flow RateRMS";37.0631;42031
"2019-07-08 18:38:47";"Pressure";0.054711;42032
"2019-07-08 18:38:47";"Thermocouple";24.0443;42033
"2019-07-08 18:38:48";"Current";0.000290282;42034
"2019-07-08 18:38:48";"Temperature";45.9234;42035
"2019-07-08 18:38:48";"Voltage";214.426;42036
"2019-07-08 18:38:48";"Accelerometer1RMS";0.0362959;42037
"2019-07-08 18:38:48";"Accelerometer2RMS";0.0677438;42038
"2019-07-08 18:38:48";"Volume Flow RateRMS";38.94;42039
"2019-07-08 18:38:48";"Pressure";-0.273216;42040
"2019-07-08 18:38:48";"Thermocouple";24.0397;42041
"2019-07-08 18:38:50";"Current";0.000544784;42042
"2019-07-08 18:38:50";"Temperature";45.7657;42043
"2019-07-08 18:38:50";"Voltage";209.453;42044
"2019-07-08 18:38:50";"Accelerometer1RMS";0.0371349;42045
"2019-07-08 18:38:50";"Accelerometer2RMS";0.0604905;42046
"2019-07-08 18:38:50";"Volume Flow RateRMS";37.0312;42047
"2019-07-08 18:38:50";"Pressure";-0.273216;42048
"2019-07-08 18:38:50";"Thermocouple";24.0439;42049
"2019-07-08 18:38:51";"Current";0.00073837;42050
"2019-07-08 18:38:51";"Temperature";46.2413;42051
"2019-07-08 18:38:51";"Voltage";231.51;42052
"2019-07-08 18:38:51";"Accelerometer1RMS";0.0362966;42053
"2019-07-08 18:38:51";"Accelerometer2RMS";0.0688257;42054
"2019-07-08 18:38:51";"Volume Flow RateRMS";38.0;42055
"2019-07-08 18:38:51";"Pressure";0.382638;42056
"2019-07-08 18:38:51";"Thermocouple";24.0439;42057
"2019-07-08 18:38:52";"Current";0.000871666;42058
"2019-07-08 18:38:52";"Temperature";45.808;42059
"2019-07-08 18:38:52";"Voltage";240.848;42060
"2019-07-08 18:38:52";"Accelerometer1RMS";0.0376236;42061
"2019-07-08 18:38:52";"Accelerometer2RMS";0.0600043;42062
"2019-07-08 18:38:52";"Volume Flow RateRMS";38.0;42063
"2019-07-08 18:38:52";"Pressure";-0.273216;42064
"2019-07-08 18:38:52";"Thermocouple";24.0437;42065
"2019-07-08 18:38:53";"Current";0.000879782;42066
"2019-07-08 18:38:53";"Temperature";45.8411;42067
"2019-07-08 18:38:53";"Voltage";222.383;42068
"2019-07-08 18:38:53";"Accelerometer1RMS";0.0367143;42069
"2019-07-08 18:38:53";"Accelerometer2RMS";0.0677435;42070
"2019-07-08 18:38:53";"Volume Flow RateRMS";38.0;42071
"2019-07-08 18:38:53";"Pressure";0.054711;42072
"2019-07-08 18:38:53";"Thermocouple";24.0412;42073
"2019-07-08 18:38:54";"Current";0.000818791;42074
"2019-07-08 18:38:54";"Temperature";45.7651;42075
"2019-07-08 18:38:54";"Voltage";233.533;42076
"2019-07-08 18:38:54";"Accelerometer1RMS";0.0365107;42077
"2019-07-08 18:38:54";"Accelerometer2RMS";0.0591441;42078
"2019-07-08 18:38:54";"Volume Flow RateRMS";38.0;42079
"2019-07-08 18:38:54";"Pressure";-0.601143;42080
"2019-07-08 18:38:54";"Thermocouple";24.0424;42081
"2019-07-08 18:38:55";"Current";0.000728693;42082
"2019-07-08 18:38:55";"Temperature";45.8212;42083
"2019-07-08 18:38:55";"Voltage";211.232;42084
"2019-07-08 18:38:55";"Accelerometer1RMS";0.0371142;42085
"2019-07-08 18:38:55";"Accelerometer2RMS";0.0696047;42086
"2019-07-08 18:38:55";"Volume Flow RateRMS";38.0;42087
"2019-07-08 18:38:55";"Pressure";0.382638;42088
"2019-07-08 18:38:55";"Thermocouple";24.0419;42089
"2019-07-08 18:38:56";"Current";0.000676669;42090
"2019-07-08 18:38:56";"Temperature";45.7545;42091
"2019-07-08 18:38:56";"Voltage";223.957;42092
"2019-07-08 18:38:56";"Accelerometer1RMS";0.0367519;42093
"2019-07-08 18:38:56";"Accelerometer2RMS";0.0610254;42094
"2019-07-08 18:38:56";"Volume Flow RateRMS";38.0;42095
"2019-07-08 18:38:56";"Pressure";0.054711;42096
"2019-07-08 18:38:56";"Thermocouple";24.0492;42097
"2019-07-08 18:38:57";"Current";0.000598696;42098
"2019-07-08 18:38:57";"Temperature";45.7877;42099
"2019-07-08 18:38:57";"Voltage";237.308;42100
"2019-07-08 18:38:57";"Accelerometer1RMS";0.0373595;42101
"2019-07-08 18:38:57";"Accelerometer2RMS";0.0658844;42102
"2019-07-08 18:38:57";"Volume Flow RateRMS";38.0;42103
"2019-07-08 18:38:57";"Pressure";0.054711;42104
"2019-07-08 18:38:57";"Thermocouple";24.0459;42105
"2019-07-08 18:38:58";"Current";0.00113144;42106
"2019-07-08 18:38:58";"Temperature";45.836;42107
"2019-07-08 18:38:58";"Voltage";220.619;42108
"2019-07-08 18:38:58";"Accelerometer1RMS";0.0356904;42109
"2019-07-08 18:38:58";"Accelerometer2RMS";0.0620839;42110
"2019-07-08 18:38:58";"Volume Flow RateRMS";38.0;42111
"2019-07-08 18:38:58";"Pressure";0.054711;42112
"2019-07-08 18:38:58";"Thermocouple";24.0457;42113
"2019-07-08 18:38:59";"Current";0.00134266;42114
"2019-07-08 18:38:59";"Temperature";45.8091;42115
"2019-07-08 18:38:59";"Voltage";235.112;42116
"2019-07-08 18:38:59";"Accelerometer1RMS";0.0372658;42117
"2019-07-08 18:38:59";"Accelerometer2RMS";0.0648462;42118
"2019-07-08 18:38:59";"Volume Flow RateRMS";38.0;42119
"2019-07-08 18:38:59";"Pressure";0.382638;42120
"2019-07-08 18:38:59";"Thermocouple";24.0478;42121
"2019-07-08 18:39:00";"Current";0.00104298;42122
"2019-07-08 18:39:00";"Temperature";46.1526;42123
"2019-07-08 18:39:00";"Voltage";233.215;42124
"2019-07-08 18:39:00";"Accelerometer1RMS";0.0355525;42125
"2019-07-08 18:39:00";"Accelerometer2RMS";0.0638342;42126
"2019-07-08 18:39:00";"Volume Flow RateRMS";38.0;42127
"2019-07-08 18:39:00";"Pressure";-0.273216;42128
"2019-07-08 18:39:00";"Thermocouple";24.0504;42129
"2019-07-08 18:39:01";"Current";0.000926581;42130
"2019-07-08 18:39:01";"Temperature";46.1426;42131
"2019-07-08 18:39:01";"Voltage";233.677;42132
"2019-07-08 18:39:01";"Accelerometer1RMS";0.0363361;42133
"2019-07-08 18:39:01";"Accelerometer2RMS";0.0613803;42134
"2019-07-08 18:39:01";"Volume Flow RateRMS";38.0;42135
"2019-07-08 18:39:01";"Pressure";0.054711;42136
"2019-07-08 18:39:01";"Thermocouple";24.0412;42137
"2019-07-08 18:39:02";"Current";0.000910934;42138
"2019-07-08 18:39:02";"Temperature";46.0745;42139
"2019-07-08 18:39:02";"Voltage";234.995;42140
"2019-07-08 18:39:02";"Accelerometer1RMS";0.0355798;42141
"2019-07-08 18:39:02";"Accelerometer2RMS";0.0648847;42142
"2019-07-08 18:39:02";"Volume Flow RateRMS";38.0;42143
"2019-07-08 18:39:02";"Pressure";0.054711;42144
"2019-07-08 18:39:02";"Thermocouple";24.0462;42145
"2019-07-08 18:39:03";"Current";0.000967226;42146
"2019-07-08 18:39:03";"Temperature";46.2803;42147
"2019-07-08 18:39:03";"Voltage";257.052;42148
"2019-07-08 18:39:03";"Accelerometer1RMS";0.0376757;42149
"2019-07-08 18:39:03";"Accelerometer2RMS";0.0623383;42150
"2019-07-08 18:39:03";"Volume Flow RateRMS";38.0;42151
"2019-07-08 18:39:03";"Pressure";0.382638;42152
"2019-07-08 18:39:03";"Thermocouple";24.0462;42153
"2019-07-08 18:39:04";"Current";0.000902138;42154
"2019-07-08 18:39:04";"Temperature";46.2073;42155
"2019-07-08 18:39:04";"Voltage";230.207;42156
"2019-07-08 18:39:04";"Accelerometer1RMS";0.0371211;42157
"2019-07-08 18:39:04";"Accelerometer2RMS";0.0677438;42158
"2019-07-08 18:39:04";"Volume Flow RateRMS";38.0;42159
"2019-07-08 18:39:04";"Pressure";0.054711;42160
"2019-07-08 18:39:04";"Thermocouple";24.0539;42161
"2019-07-08 18:39:05";"Current";0.000879138;42162
"2019-07-08 18:39:05";"Temperature";46.2287;42163
"2019-07-08 18:39:05";"Voltage";233.405;42164
"2019-07-08 18:39:05";"Accelerometer1RMS";0.0365363;42165
"2019-07-08 18:39:05";"Accelerometer2RMS";0.059663;42166
"2019-07-08 18:39:05";"Volume Flow RateRMS";38.0;42167
"2019-07-08 18:39:05";"Pressure";0.382638;42168
"2019-07-08 18:39:05";"Thermocouple";24.0574;42169
"2019-07-08 18:39:06";"Current";0.000859944;42170
"2019-07-08 18:39:06";"Temperature";46.2639;42171
"2019-07-08 18:39:06";"Voltage";237.95;42172
"2019-07-08 18:39:06";"Accelerometer1RMS";0.0372958;42173
"2019-07-08 18:39:06";"Accelerometer2RMS";0.0691079;42174
"2019-07-08 18:39:06";"Volume Flow RateRMS";38.0;42175
"2019-07-08 18:39:06";"Pressure";0.382638;42176
"2019-07-08 18:39:06";"Thermocouple";24.0521;42177
"2019-07-08 18:39:07";"Current";0.000820546;42178
"2019-07-08 18:39:07";"Temperature";46.008;42179
"2019-07-08 18:39:07";"Voltage";231.291;42180
"2019-07-08 18:39:07";"Accelerometer1RMS";0.0366843;42181
"2019-07-08 18:39:07";"Accelerometer2RMS";0.0616589;42182
"2019-07-08 18:39:07";"Volume Flow RateRMS";38.0;42183
"2019-07-08 18:39:07";"Pressure";0.054711;42184
"2019-07-08 18:39:07";"Thermocouple";24.0625;42185
"2019-07-08 18:39:08";"Current";0.000899924;42186
"2019-07-08 18:39:08";"Temperature";45.8403;42187
"2019-07-08 18:39:08";"Voltage";254.935;42188
"2019-07-08 18:39:08";"Accelerometer1RMS";0.0375516;42189
"2019-07-08 18:39:08";"Accelerometer2RMS";0.0666072;42190
"2019-07-08 18:39:08";"Volume Flow RateRMS";38.0;42191
"2019-07-08 18:39:08";"Pressure";-0.273216;42192
"2019-07-08 18:39:08";"Thermocouple";24.0666;42193
"2019-07-08 18:39:09";"Current";0.000906048;42194
"2019-07-08 18:39:09";"Temperature";45.9751;42195
"2019-07-08 18:39:09";"Voltage";236.257;42196
"2019-07-08 18:39:09";"Accelerometer1RMS";0.0359404;42197
